record_id,layer,source_container_absolute,source_plist,atlas_texture_path,frame_name,source_locator_absolute,source_locator_repo_relative,export_path,atlas_x,atlas_y,atlas_packed_width,atlas_packed_height,trimmed_width,trimmed_height,logical_width,logical_height,offset_x,offset_y,rotated,format,width,height,mode,frames,has_alpha,encoded_sha256,pixel_sha256,phash64,encoded_bytes
L-FRAME-00088,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,cardeffect30.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:cardeffect30.png,assets/package/memoria/web_ef_memoria0.plist#frame:cardeffect30.png,atlas-frames/assets/package/memoria/web_ef_memoria0/cardeffect30.png,1522,512,253,256,253,256,253,256,0.0,0.0,False,PNG,253,256,RGBA,1,True,5316B534F6D5273F24097297ED2F151914DCE9A05A2BD1D7E9113ACC559AD878,E64C3E599ED0E3382F6EA83DB4260E053FC0DD74829DA10D0BA935C4A6382C48,CDCD3032CFCF0CCC,15364
L-FRAME-00089,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,dummy.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:dummy.png,assets/package/memoria/web_ef_memoria0.plist#frame:dummy.png,atlas-frames/assets/package/memoria/web_ef_memoria0/dummy.png,1522,219,10,10,10,10,10,10,0.0,0.0,False,PNG,10,10,RGBA,1,True,0C384837A297A57DFC850792315DAEB53B575FBF0572775700BB9403AC6CBBCF,FE788557BD2A8F6E31AAE47331309E4A1AE7B090BC6CC88B5C3F567B270AB92F,D72929D639D6D729,71
L-FRAME-00090,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,item0000.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:item0000.png,assets/package/memoria/web_ef_memoria0.plist#frame:item0000.png,atlas-frames/assets/package/memoria/web_ef_memoria0/item0000.png,1522,231,10,10,10,10,10,10,0.0,0.0,False,PNG,10,10,RGBA,1,True,0C384837A297A57DFC850792315DAEB53B575FBF0572775700BB9403AC6CBBCF,FE788557BD2A8F6E31AAE47331309E4A1AE7B090BC6CC88B5C3F567B270AB92F,D72929D639D6D729,71
L-FRAME-00091,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,itemeffect00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:itemeffect00.png,assets/package/memoria/web_ef_memoria0.plist#frame:itemeffect00.png,atlas-frames/assets/package/memoria/web_ef_memoria0/itemeffect00.png,1248,397,272,280,272,280,272,280,0.0,0.0,False,PNG,272,280,RGBA,1,True,ADA31935A405AE3B91E79F3D504C6C71EA05621D016E07FF828D47C537F76C5F,CCDDA372C948D48E02CB629BA373063900C8D39241845004BCA288B0503CBA41,CB4F3430D393CFC8,20306
L-FRAME-00092,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,limit_break_icon_00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:limit_break_icon_00.png,assets/package/memoria/web_ef_memoria0.plist#frame:limit_break_icon_00.png,atlas-frames/assets/package/memoria/web_ef_memoria0/limit_break_icon_00.png,1925,1252,112,26,112,26,112,26,0.0,0.0,False,PNG,112,26,RGBA,1,True,53D90E5F7BB29B5E357845784F46C3DDFFFD366CDAEB3C2BE5178589A9F97716,3ADC8D58B8AC0031C3D6557FC07176701EA792225489887E8A87085886F2D642,C101BFAABEE6AE11,530
L-FRAME-00093,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,limit_break_icon_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:limit_break_icon_01.png,assets/package/memoria/web_ef_memoria0.plist#frame:limit_break_icon_01.png,atlas-frames/assets/package/memoria/web_ef_memoria0/limit_break_icon_01.png,1925,1168,112,26,112,26,112,26,0.0,0.0,False,PNG,112,26,RGBA,1,True,BB1E7B0760A82794BA695CEFA4F2D83B0E061B6BDEA8447BB8A5273B26D8BB1A,69B58A470554DD48717863E45DCA8CF5EBA6D111F6B0955738FBAAA6B54F7CD7,F8F883079FFE8070,788
L-FRAME-00094,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,limit_break_icon_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:limit_break_icon_02.png,assets/package/memoria/web_ef_memoria0.plist#frame:limit_break_icon_02.png,atlas-frames/assets/package/memoria/web_ef_memoria0/limit_break_icon_02.png,1925,1196,112,26,112,26,112,26,0.0,0.0,False,PNG,112,26,RGBA,1,True,031B38CB69D94A72420ADF40DBA66CCA67C9C36D158E9B8CC1A409BDCA89C046,4608F096C8E77E0A5DF3B1EBEB3F3B1772FF89C33FB2E3687B8D799A5297F772,EEEE9011B3E788CC,768
L-FRAME-00095,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,limit_break_icon_03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:limit_break_icon_03.png,assets/package/memoria/web_ef_memoria0.plist#frame:limit_break_icon_03.png,atlas-frames/assets/package/memoria/web_ef_memoria0/limit_break_icon_03.png,1925,1224,112,26,112,26,112,26,0.0,0.0,False,PNG,112,26,RGBA,1,True,DC48D9CE2042C8FC1C12D710A0EA47734798063E86BD1996C4BA78DFCDFEB715,1D516D584284F0358300063D8E94EA3DBCE73F83227E36A154A08BD1F7FA2BD5,DADA2425EDDBA0D2,796
L-FRAME-00096,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,limit_break_icon_04.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:limit_break_icon_04.png,assets/package/memoria/web_ef_memoria0.plist#frame:limit_break_icon_04.png,atlas-frames/assets/package/memoria/web_ef_memoria0/limit_break_icon_04.png,1925,1280,112,26,112,26,112,26,0.0,0.0,False,PNG,112,26,RGBA,1,True,766A57C1F703E38F50CDA0B02A4D62A7CCBF9B9E97DCE28AFAD392C36B49D118,FDE4555BFBDFFF4CD5DE50E1355237A90649A0A1B15C0CFECB581EECC1200402,FFBF0000DFD7228A,632
L-FRAME-00097,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,lvup.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:lvup.png,assets/package/memoria/web_ef_memoria0.plist#frame:lvup.png,atlas-frames/assets/package/memoria/web_ef_memoria0/lvup.png,1658,1302,58,54,58,54,58,54,0.0,0.0,False,PNG,58,54,RGBA,1,True,3D1E0B204726E89A1EB95D5419BFDA8C823213D2A690F72084666ABCABB59449,6A405E838A8109F4BB0238ACE0BC96F78079CBF5DD2CA998CFE0D3220F17AC04,CD8C303C38F333EB,2723
L-FRAME-00098,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoriaBG00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoriaBG00.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoriaBG00.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoriaBG00.png,2,772,1024,768,1024,768,1024,768,0.0,0.0,False,PNG,1024,768,RGBA,1,True,1CC58F56435A3B22B55699A3B356C85899D2CF79A4C7E18D8102CB0F0C4EEEE4,BEFF40E5517A622BD0B16FD33236720A781038A5A45BEC8B6225E473EED79537,AAF2A786D01FA569,331537
L-FRAME-00099,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoriaBG10.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoriaBG10.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoriaBG10.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoriaBG10.png,2,2,1024,768,1024,768,1024,768,0.0,0.0,False,PNG,1024,768,RGBA,1,True,99341802A108CCFE856A59605F14066B1547A95BC0304A970103DE0960A6A745,5F787848DD3F467DD9FA928C923F18E2E883220F3CE99FA4650F5EE2C477B343,AAD2A386D03FB569,590149
L-FRAME-00100,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_exp_gauge.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_exp_gauge.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_exp_gauge.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_exp_gauge.png,1028,382,186,12,186,12,186,12,0.0,0.0,False,PNG,186,12,RGBA,1,True,22582AAA37E798D9039477C23FDF08DE6C929E364F9B48D5C4BEC7CCA054F504,2B54EA664917185993B3E809FA3FCB0CB4C5BC11C96F74892BE5B8386875069C,D4D43B2BD4D4D42B,180
L-FRAME-00101,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_exp_gauge_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_exp_gauge_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_exp_gauge_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_exp_gauge_b.png,1028,1522,468,18,468,18,468,18,0.0,0.0,False,PNG,468,18,RGBA,1,True,E2483E38FD0F145FD3B3183818B4A3459AA89989969F70AA0EDCEA72343AE6F8,BC719D4404B1EC37A7784580A43C00A481376BEF2639EA06D83A59647A55EBF6,D5D42B2BFED4D42B,223
L-FRAME-00102,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_exp_gauge_bese_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_exp_gauge_bese_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_exp_gauge_bese_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_exp_gauge_bese_b.png,1535,2,496,28,496,28,496,28,0.0,0.0,False,PNG,496,28,RGBA,1,True,D1D7C696B187B9BF45738007D647D567D6B3997702199584908B70218E878480,32E09C033EB3B7C3B485F40787E5E04118A373B927133C4F499153D39718110E,AF80D5D5D57F2B00,867
L-FRAME-00103,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break.png,1535,397,289,113,289,113,289,113,0.0,0.0,False,PNG,289,113,RGBA,1,True,30187640965FCDC228C8E7A96DA49172480BBDAECE6B5C63BECE857D0C3077B6,955B6EB948D429656FD50514BFADE5115CA3405D48B2BADBD7B7526FB2C3FD96,CC3C0B60F3907DD7,16929
L-FRAME-00104,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break_00_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_00_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_00_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break_00_b.png,1103,693,58,63,58,63,58,63,0.0,0.0,False,PNG,58,63,RGBA,1,True,B42F27C8DBC619946F76F114EA98D3A49AF0CC55A59DFF194496CA8C3591F54B,622BAFF03D368062317379F6CEAE33E6502EFF54A45BFC240362910E8848FE8C,C28D3CF22B708FCD,3315
L-FRAME-00105,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break_01_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_01_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_01_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break_01_b.png,1994,946,44,54,44,54,44,54,0.0,0.0,False,PNG,44,54,RGBA,1,True,30AFD1D6FE9F90048B059FE015CB62C2CDD59A26E05319427DAB929670180A8D,2A1593F73147F1BB1A76822F86A14DA51A4E7AC682C5EB8C42117FDB9CE142F4,D3C56D3A3C6D6232,2929
L-FRAME-00106,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break_02_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_02_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_02_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break_02_b.png,1718,1358,44,54,44,54,44,54,0.0,0.0,False,PNG,44,54,RGBA,1,True,BCBE183CE9A6545D1BE4DE1A84F02446BDA37ECCF0BCA8BEC1CA1E5C9D9383DD,343767CDBB08EF4F174471C3C39CD6985C1494C2DD7E7E8AB20EB70AFD31000C,C795381E637AC663,2843
L-FRAME-00107,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break_03_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_03_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_03_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break_03_b.png,1993,1058,49,54,49,54,49,54,0.0,0.0,False,PNG,49,54,RGBA,1,True,625A9F025FB1418E3906167F6898BAEADD39DE0F7EE5FFBECD31A3D6ACE3EAAE,5268B6C2DA0CAB65768814BFCCFA204770F3EEEBC11ADA651D73D11A9A2CDDA4,C793386F61966761,2936
L-FRAME-00108,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break_04_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_04_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_04_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break_04_b.png,1586,1326,49,53,49,53,49,53,0.0,0.0,False,PNG,49,53,RGBA,1,True,3280EBD651D032720BE7B6DEE05C2CDC558882F8D092A2BB12CCD70AEC24F963,FEBD4B0793D26C79CF5F96282D4177AFC03D336B57665680F96E7A32D08DA458,D2C92D373D2686DC,2351
L-FRAME-00109,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break_05_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_05_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_05_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break_05_b.png,1994,1002,44,54,44,54,44,54,0.0,0.0,False,PNG,44,54,RGBA,1,True,30AFD1D6FE9F90048B059FE015CB62C2CDD59A26E05319427DAB929670180A8D,2A1593F73147F1BB1A76822F86A14DA51A4E7AC682C5EB8C42117FDB9CE142F4,D3C56D3A3C6D6232,2929
L-FRAME-00110,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break_06_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_06_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_06_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break_06_b.png,1506,128,27,65,27,65,27,65,0.0,0.0,False,PNG,27,65,RGBA,1,True,1E6667E6B8019B248C48074788F8D007E34EDC8AD4DC17265CD1F1C79DDFEE2F,1080D2D2B11E37629E2BC8013D07F3C39A5DCCA843FE4AD39B3285550CD90418,CDB333CC342D3237,1594
L-FRAME-00111,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break_07_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_07_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_07_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break_07_b.png,1718,1302,51,54,51,54,51,54,0.0,0.0,False,PNG,51,54,RGBA,1,True,278D16E227112A287805C9774DAB1F5F1A8FFC25AF87DF9A6BCC356314087C1D,53DA01048848B0925496A5D83492A91924D314B85BA673859CC92034C8F8A2CE,C2C12D1F747C9375,2921
L-FRAME-00112,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break_08_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_08_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_08_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break_08_b.png,1535,1326,49,53,49,53,49,53,0.0,0.0,False,PNG,49,53,RGBA,1,True,C3A41ABD01A90B173799F67EA53EAE3999D0299E4C0D3B81DBF9FF5C3C053452,C7F0D356CD3545CABE8D1FBB8B116720BFEC6F0FA19FFBB93BA5394DD7E50A27,D2C92D373D2686DC,2350
L-FRAME-00113,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_limit_break_base_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_base_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_limit_break_base_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_limit_break_base_b.png,1535,266,296,129,296,129,296,129,0.0,0.0,False,PNG,296,129,RGBA,1,True,253F5AFA20DCC41EF1483044B3778298E8C4CB1E1A4837C86784CD60288FBF2E,81C7F6A9FFF2359D411789CBF4D2838241024A84CD8B98428370AE8B796E8876,886F57112EEE7D03,5920
L-FRAME-00114,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_status.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_status.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_status.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_status.png,1833,266,204,222,204,222,204,222,0.0,0.0,False,PNG,204,222,RGBA,1,True,99D70ACBC856BBB8AD2B40AFDA6A3EF15D05349BBDDDF71EF615946C05EA0CDB,89663B243B42DD4330C4DBFA1FEE57760F1415E7ADB52B1565484A6E108FEC19,E01FE3E31F17D015,3714
L-FRAME-00115,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_success.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_success.png,1248,679,208,82,208,82,208,82,0.0,0.0,False,PNG,208,82,RGBA,1,True,FF71454DA34851728CDD5F0E880A3846B18DD7C80C04F47243886921DE217652,D259233551288C98EB2A22F12E89D3F1B0E5ECF0303483F4AFABBCE4EA87D6EE,DC0C0A71B3F66EC3,10866
L-FRAME-00116,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_success_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_success_b.png,1248,283,242,97,242,97,242,97,0.0,0.0,False,PNG,242,97,RGBA,1,True,40C04D124B7D19799EF9DD65E9BFBD64B126BA72E0FC8664ABE4120661BD7147,2BB8B979194C379730456EF1468351C647C8DD021A100C9401453806DD1EF220,DC0C0271F3F66EC3,13680
L-FRAME-00117,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_success_great.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success_great.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success_great.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_success_great.png,1028,133,353,96,353,96,353,96,0.0,0.0,False,PNG,353,96,RGBA,1,True,C28DB3763500B0D6F2B6181F039A3397551A47759C80A157B09EB978E29877B0,0F116C82BF5AD4FC7A50847F24B97C83C5E428571163F56A438B1D10505C29F5,CC3C0EF3F34E3099,17378
L-FRAME-00118,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_success_great_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success_great_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success_great_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_success_great_b.png,1028,2,411,129,411,129,411,129,0.0,0.0,False,PNG,411,129,RGBA,1,True,7EBED9B9C5A71C72333F8312165E30DDAEDB6D44AAD6D63D0D0A6B243FC21B9F,0DCA5CCDC36B0D0BEFDBFC2E237A547B87A8342046B43B26EA0B70F9BAF311D7,CC3C0BF3F3943C83,22478
