record_id,layer,physical_kind,source_container_absolute,source_archive_entry,source_plist,logical_texture_name,source_locator_absolute,source_locator_repo_relative,export_path,format,width,height,mode,frames,has_alpha,encoded_sha256,pixel_sha256,phash64,encoded_bytes
P-DIRECT-0203,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/mipmap-xhdpi/ic_stat_notify.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/mipmap-xhdpi/ic_stat_notify.png,res/mipmap-xhdpi/ic_stat_notify.png,all-images/res/mipmap-xhdpi/ic_stat_notify.png,PNG,36,36,LA,1,True,EAE2C60A28A040756CBB1FA0BE5C393A0FAF03E27D5AFC95A05994D1E2AE55CE,4DC528F03889200B927EBC2798E3E54F494A3B9B7FF6F2205FCC5858688060D2,964E6AB96DD6B812,1135
P-DIRECT-0204,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/mipmap-xxhdpi/ic_launcher.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/mipmap-xxhdpi/ic_launcher.png,res/mipmap-xxhdpi/ic_launcher.png,all-images/res/mipmap-xxhdpi/ic_launcher.png,PNG,144,144,RGB,1,False,156D5EE13C947C704A9E91368148DD5ADAEAA4794FCBC4670068414913264F52,09D870ACF21D98255A0FD3463973EC2BC0FDD8D959031A2A137D03FE471C9D11,8DE9CA1CF8EB4362,46742
P-DIRECT-0205,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/mipmap-xxhdpi/ic_launcher_background.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/mipmap-xxhdpi/ic_launcher_background.png,res/mipmap-xxhdpi/ic_launcher_background.png,all-images/res/mipmap-xxhdpi/ic_launcher_background.png,PNG,324,324,RGB,1,False,975C8DF8BEE0073400A43E0ABDC17D21006D784E0FD4A772B0213DF8ABEE5C11,FB7997A966912F52009B7259AF2831F9B24655A889871B8DCA5311B2021A1749,DF418398B6D5163B,201356
P-DIRECT-0206,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/mipmap-xxhdpi/ic_launcher_foreground.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/mipmap-xxhdpi/ic_launcher_foreground.png,res/mipmap-xxhdpi/ic_launcher_foreground.png,all-images/res/mipmap-xxhdpi/ic_launcher_foreground.png,PNG,324,324,P,1,True,449D0BABB982F76FBF5BC303D664B5D650ECFFCE6F0FBBD9D232413B10C1F7D7,6302C6922E05DFAB09518F428B0303222A21C5B08BCB1E8E966DA1AA5FE221EC,D72929D639D6D729,210
P-DIRECT-0207,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/mipmap-xxhdpi/ic_stat_notify.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/mipmap-xxhdpi/ic_stat_notify.png,res/mipmap-xxhdpi/ic_stat_notify.png,all-images/res/mipmap-xxhdpi/ic_stat_notify.png,PNG,48,48,LA,1,True,9ADEF6614AE57A401AEDD3C0A2C8FFC591FA8799828E7A5634550B24ACBABD00,5EFED46C694AD5B5BB33AFCCF489097A52A1230257485B92B8606BAC4AFFB0D1,944F6AB96DD6B812,1487
P-DIRECT-0208,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/mipmap-xxxhdpi/ic_launcher.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/mipmap-xxxhdpi/ic_launcher.png,res/mipmap-xxxhdpi/ic_launcher.png,all-images/res/mipmap-xxxhdpi/ic_launcher.png,PNG,192,192,RGB,1,False,4506E7D03759513227504D87DEF36459D7DDFEF393CF6D94AC5547C1B746CDB9,59216D4D819AB1C08DADAC15FDF3FE3B11A0324BA23F4566A7A830B66DE990CC,8DE9CA1CF8EB4362,78101
P-DIRECT-0209,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/mipmap-xxxhdpi/ic_launcher_background.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/mipmap-xxxhdpi/ic_launcher_background.png,res/mipmap-xxxhdpi/ic_launcher_background.png,all-images/res/mipmap-xxxhdpi/ic_launcher_background.png,PNG,432,432,RGB,1,False,1707067181A5AE5365EFD74D85534C52A340B55873A539E7C395AC6221E4003A,508FB13C9D90DB9D1C6BC7F20096DBCEBF0CDEE07169B59562EFF61C036D0C22,DF418398B6D5163B,325999
P-DIRECT-0210,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/mipmap-xxxhdpi/ic_launcher_foreground.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/mipmap-xxxhdpi/ic_launcher_foreground.png,res/mipmap-xxxhdpi/ic_launcher_foreground.png,all-images/res/mipmap-xxxhdpi/ic_launcher_foreground.png,PNG,432,432,P,1,True,FFBA6E4B930C012C8441A26943ECC04FD809592BED289C02B2E675CE31689AA4,66471D589ADA194942DE964268CE588E69B9512E06FBDE1E72275F1C9D64890C,D72929D639D6D729,288
P-DIRECT-0211,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/mipmap-xxxhdpi/ic_stat_notify.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/mipmap-xxxhdpi/ic_stat_notify.png,res/mipmap-xxxhdpi/ic_stat_notify.png,all-images/res/mipmap-xxxhdpi/ic_stat_notify.png,PNG,96,96,LA,1,True,32FBCF721B914D608BB323EC77A25A2F1BFB8CF1226DAB5A33283A2F74155FBF,8D417A3F424184FA8341F5A21F1F80119F204A5FB4BEEC5E7D4D46AF71CB3743,944F6AB96DF6B802,2505
P-DIRECT-0212,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/fonts/witchText-export.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/fonts/witchText-export.png,assets/fonts/witchText-export.png,all-images/assets/fonts/witchText-export.png,PNG,2048,1024,RGBA,1,True,43CD69D857986CE393FEA96E2EBEDD2FE8282DF2A7EFF4C1D036FB9ACCDD5D7F,40DD055C2D1130B27D7C1D05E2E083FAE4705ED3431B50545FD1ED7592146DD5,A419C73CE707CD78,2065782
P-DIRECT-0213,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/download/data_download0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/download/data_download0.png,assets/package/download/data_download0.png,all-images/assets/package/download/data_download0.png,PNG,1024,512,RGBA,1,True,3866F0BC28E5DE1A5807EBBEB4BA2A0E005807F7F51CEA6727DB4C06BDAAAFA2,C36E0592E4E3AD39B2CD4A128A6EB0FEF384AC5FA65E5397609D434C87F67911,E70D11194FE3C9C7,41728
P-DIRECT-0214,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/download/loading_data.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/download/loading_data.png,assets/package/download/loading_data.png,all-images/assets/package/download/loading_data.png,PNG,194,234,P,1,True,4269C4460F08FC53CDAAE107667C4EB39834671F62E212ABF7A299E1131D51FF,F475465D52556521C8BA7595992DA1529BCDA91A5B5D5C7D0EEA2DF45960D8F4,D0D0D02FD0D26F6F,3812
P-DIRECT-0215,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/download/loading_resource0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/download/loading_resource0.png,assets/package/download/loading_resource0.png,all-images/assets/package/download/loading_resource0.png,PNG,2048,1024,P,1,True,2E715E3B3152BE34CBB5F1E9DC3499F54693925D79E189EE5B9118EF4EBD08D9,FA897BFFD5BF7A1BC6B7984D58760768F275F592D7800DAFB001E6863A5FA944,BF6E3B94843B6294,301167
P-DIRECT-0216,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.png,assets/package/evolution/web_ef_reality_up0.png,all-images/assets/package/evolution/web_ef_reality_up0.png,PNG,2048,2048,RGBA,1,True,858BC2BE321D1AB82FD7F7A9A4C709057C439D695979B1B98CAD40B9E9CC1E7E,5552CCD1E896A5E951D66AF066D2FDE49627EC060FE2A2BE7E5685910A23739B,C7C2DA1A1307A5FD,770081
P-DIRECT-0217,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/loading/loading_char.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/loading/loading_char.png,assets/package/loading/loading_char.png,all-images/assets/package/loading/loading_char.png,PNG,256,256,P,1,True,2F3834D6160FAE98329B34785D260C332F2251F717813CF8A112BEDEA9A3738F,C8C34C28097002E2226EE842A23358AAFB322E7289E4969E58F6A7976F2DE3F8,D1235BC5B4E34A5D,5757
P-DIRECT-0218,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/loading/loading_icon.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/loading/loading_icon.png,assets/package/loading/loading_icon.png,all-images/assets/package/loading/loading_icon.png,PNG,542,283,P,1,True,F8E22590F9F2607491E78A91A1B9AEA57F0266C33A8377C8752DABBB10B40F6A,E0732FA5354AE537B14B000220F02EF229FFB47183EC0E90476709462D7C6695,CF49C2A6792D3F22,18450
P-DIRECT-0219,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/loading/tips.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/loading/tips.png,assets/package/loading/tips.png,all-images/assets/package/loading/tips.png,PNG,2048,1024,P,1,True,DB20653F83322EC52D786319B22C19CE1D48DAA7B27306395DED2BBB5159E613,66F5A78299B3A3C3492CE7A793B1950349161BEE6051FD928C47EBA644B3EE32,B929EC1392D639EC,76525
P-DIRECT-0220,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.png,assets/package/memoria/web_ef_memoria0.png,all-images/assets/package/memoria/web_ef_memoria0.png,PNG,2048,2048,RGBA,1,True,B07E964B7E34D952340B5DA52BA0A87CBFFDA52550301407FAEF607B378D2435,492688B640C800DC68C480210F0A4AEE9ACDA098C1F5019982662E81F859D2CB,CDE41BE4261BEE19,1037579
P-DIRECT-0221,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/movie/ui_touchscreen0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/movie/ui_touchscreen0.png,assets/package/movie/ui_touchscreen0.png,all-images/assets/package/movie/ui_touchscreen0.png,PNG,1024,128,P,1,True,CC7E195525683E83BA7401660CD705CEF7DB17EADAA074FD1C3CB535EBFC8ECA,2C2D261A555F5D8D167AB6CD9FE0883924E31F9902398BCC2B988109B426D697,E1F13BC61E1E1E0E,13636
P-DIRECT-0222,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/arena/battle_clear_arena0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/arena/battle_clear_arena0.png,assets/package/quest/arena/battle_clear_arena0.png,all-images/assets/package/quest/arena/battle_clear_arena0.png,PNG,2048,1024,P,1,True,E9617B3A967794C682BCDF4EF7881AB3302154D178029BEF819954B96589BC26,1D0EA7B2F85EE4E0DAF7F04226F6835CA07CDA350003B53BE160E5337EA6CED2,96ED6D926969324B,103468
P-DIRECT-0223,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/avatar/unitui_jem0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/avatar/unitui_jem0.png,assets/package/quest/avatar/unitui_jem0.png,all-images/assets/package/quest/avatar/unitui_jem0.png,PNG,64,64,RGBA,1,True,64E138E94868F9AAE64F1A34113024E265F5F18B61977A8DAECAF7F4F9C8268D,DB502DC067FB1ECD8195476279091E63770D43294DB5EE4AFDA3CA030369C686,99196E6E2ED1D1D8,4043
P-DIRECT-0224,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/avatar/unit_marker0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/avatar/unit_marker0.png,assets/package/quest/avatar/unit_marker0.png,all-images/assets/package/quest/avatar/unit_marker0.png,PNG,512,512,P,1,True,5AE25EEB12795481DAF1C4AA3BA04BE3D28A0734027E8BD22D13694637C582FC,32A9707AB1C9AA6ACFB6C531F1DC882EBFA92FCA84E6DB52C81158F0F0159289,F09693F02F6E6E0A,23872
P-DIRECT-0225,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/battle_clear_char/battle_clear_char0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/battle_clear_char/battle_clear_char0.png,assets/package/quest/battle_clear_char/battle_clear_char0.png,all-images/assets/package/quest/battle_clear_char/battle_clear_char0.png,PNG,512,256,P,1,True,4F95EFC7955252B83933343F1EB45F3820E4AA78FF9B130A488654451B047AD2,E3E2BD8D1125B3BABBA60CE639550BC7D3DB0A18320A65EDC060C9100988E9BC,85032B8787D4D57F,3705
P-DIRECT-0226,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/battle_start_clear/battle_start_clear0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/battle_start_clear/battle_start_clear0.png,assets/package/quest/battle_start_clear/battle_start_clear0.png,all-images/assets/package/quest/battle_start_clear/battle_start_clear0.png,PNG,2048,2048,P,1,True,2B0070F7DEDDCEC8FCD815D13B42536FBE94D40DE4CE2681AF47C405E889644E,878F7EFF141AFF802D7BA901B2BEAE028D611CDE316AF1A3C721EF6255253510,C718C7F818E738C7,152553
P-DIRECT-0227,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/connect_arrow/connect_arrow0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/connect_arrow/connect_arrow0.png,assets/package/quest/connect_arrow/connect_arrow0.png,all-images/assets/package/quest/connect_arrow/connect_arrow0.png,PNG,128,128,RGBA,1,True,4E8899BA173FDCE49C4227FE9749AF6E664DBF1FA8AE376B258C59AE0D11CAE8,BABACD3238AA6FD7A7F0AB0BD75D978E43F3C1661ADE3A5E59F857AC01863ACD,CECE323331C9C9CE,4658
P-DIRECT-0228,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_battle00/ef_battle000.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_battle00/ef_battle000.png,assets/package/quest/ef_battle00/ef_battle000.png,all-images/assets/package/quest/ef_battle00/ef_battle000.png,PNG,2048,2048,RGBA,1,True,8257ABBB5D5493259AE943D6925FB267727EB8164E1CBAF5482BC7F74D7E5284,75721E03BBE98ADF60CCB451A3D8CFC49D202D74BF1D9972C222AEB6F78E18AF,E2E0E4626AB5F2EA,704759
P-DIRECT-0229,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_battle01/ef_battle010.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_battle01/ef_battle010.png,assets/package/quest/ef_battle01/ef_battle010.png,all-images/assets/package/quest/ef_battle01/ef_battle010.png,PNG,256,256,P,1,True,AB60714220BFD528ACBA68324C5916E6D157805AA0C0FEE20BEEB22483A10668,688E222AE34C46F4B5B36A8B8F39073AB46FD0F391EDED77E61DF3720D072C59,CDCD3232CFCF184C,13684
P-DIRECT-0230,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_boss00/ef_boss000.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_boss00/ef_boss000.png,assets/package/quest/ef_boss00/ef_boss000.png,all-images/assets/package/quest/ef_boss00/ef_boss000.png,PNG,2048,2048,P,1,True,0E7C5B80CE506DAD53EE67CAA56F59EF74FF44FB3896B3E8C454C79FF2BD9655,D3AA84A5CCD8C9446287390D1DB03FCDA53F759CC0CFC7B27050A6AAFD134E0D,AE0E9632E92CC7D9,460631
P-DIRECT-0231,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_boss01/ef_boss010.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_boss01/ef_boss010.png,assets/package/quest/ef_boss01/ef_boss010.png,all-images/assets/package/quest/ef_boss01/ef_boss010.png,PNG,1024,1024,P,1,True,4582A77DCD337B7EE4A8F912CB81DB763BCAA860C3AE047EF13FCC294F266525,B2932971AE4D912B34A4F8E74E1156BC3ED8B638FBB1D23468DAD0F580C33E13,AFD6C069D826362F,158109
P-DIRECT-0232,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_cm_yaji0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_cm_yaji0.png,assets/package/quest/ef_cm_yaji0.png,all-images/assets/package/quest/ef_cm_yaji0.png,PNG,512,256,P,1,True,95E2C28B43A7C7D86FBFCB1678C4E5F2AE9A79606956EFD8BECA5FAF0B81D3D8,E6A4A8A8C9ACD18EC43F2915686134E896DEDF5D7EEE9EBC51D1F813D1A4E680,CCCCFF333CCC8033,11842
P-DIRECT-0233,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_mini_m_cutin/ef_mini_m_cutin0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_mini_m_cutin/ef_mini_m_cutin0.png,assets/package/quest/ef_mini_m_cutin/ef_mini_m_cutin0.png,all-images/assets/package/quest/ef_mini_m_cutin/ef_mini_m_cutin0.png,PNG,1024,1024,P,1,True,57ADBF82CA11CB4B48AE11221A9C84F7C8255E8CC453EF7F8545A798F75E371B,C7ED8DF378C2DFB07BBA56A3C32583CD393CA1745FFC1CD858779D2907FB097B,D72929D639D6D729,243
P-DIRECT-0234,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_qb_charge/ef_qb_charge0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_qb_charge/ef_qb_charge0.png,assets/package/quest/ef_qb_charge/ef_qb_charge0.png,all-images/assets/package/quest/ef_qb_charge/ef_qb_charge0.png,PNG,512,512,P,1,True,0C5E4541EAA128FE5F7965DEA3ACBC9CD5878577AA5FEC0966ECF24F278783FF,EFAA41A3403BCCC75B72ED50F61ED9715DFDB71463E4DC69FF3B11B9D1E41AD9,D191B12E0E6F2E3D,46641
P-DIRECT-0235,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_qb_connect/ef_qb_connect0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_qb_connect/ef_qb_connect0.png,assets/package/quest/ef_qb_connect/ef_qb_connect0.png,all-images/assets/package/quest/ef_qb_connect/ef_qb_connect0.png,PNG,512,512,P,1,True,F14264245CC978817F2A5C24EE2E4144B0A6BE65176BC24F995B52D8F76B8DC5,AAFD6DE0788B8799DD769E7E3E3F34624FA32AF7CA740A3D0B1E3B65FF257621,E39CF171349BC664,37434
P-DIRECT-0236,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_qb_cutin/ef_qb_cutin0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_qb_cutin/ef_qb_cutin0.png,assets/package/quest/ef_qb_cutin/ef_qb_cutin0.png,all-images/assets/package/quest/ef_qb_cutin/ef_qb_cutin0.png,PNG,512,256,P,1,True,AADBD3A44C1B4C311DA16B55F2EC9C132C33832FF45FF280BABD4765BE42EBA4,CB4886443D5EE221100654E8636A32AA0C842CD879AE3596BA8755887C63E5EE,8200C0C8CF7F3F7F,3959
P-DIRECT-0237,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_qb_mpup/ef_qb_mpup0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_qb_mpup/ef_qb_mpup0.png,assets/package/quest/ef_qb_mpup/ef_qb_mpup0.png,all-images/assets/package/quest/ef_qb_mpup/ef_qb_mpup0.png,PNG,512,512,P,1,True,BAD6AF1116074E28C8CAC40D39449E0A0CC9B7124A1ED7C2642D56A94E74A595,7070EC15FEEE5133A308CDBDC137C69C4131DF27E27E7293ABAFF59732909E9F,B7B7C8C848C3C73C,35776
P-DIRECT-0238,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_skill_01/ef_skill_010.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_skill_01/ef_skill_010.png,assets/package/quest/ef_skill_01/ef_skill_010.png,all-images/assets/package/quest/ef_skill_01/ef_skill_010.png,PNG,1024,1024,RGBA,1,True,2CD6E65DC6AD96B780A3C2F034ED84CFDEA0CC81E28730A65308048874C74AC6,B169577CA9C8032C691FAE30F9B1001DE82DB7920EB10FA55950D82214547A20,E0E0C82FBF0FCF60,202476
P-DIRECT-0239,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/game_over/game_over0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/game_over/game_over0.png,assets/package/quest/game_over/game_over0.png,all-images/assets/package/quest/game_over/game_over0.png,PNG,2048,2048,P,1,True,95D846ADC7E8EF94DAF85C04399C9AB9FDA50C7753BBA9FAA4553654A366276A,65994BC3F72CF2AAB0B58645B27B2EA2FE7DBA5C2F0975F6FF99FAE86E5DB5E5,EE4EC6181D950EEE,1240518
P-DIRECT-0240,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/game_over/game_over1.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/game_over/game_over1.png,assets/package/quest/game_over/game_over1.png,all-images/assets/package/quest/game_over/game_over1.png,PNG,2048,1024,P,1,True,9E179EEC218DEE56F6A7F39EF29D02CBE4A4EADE40E99AFF8FC160F78DEF1F9B,F62F48CF38D114B7E141217D409076A310539689FF11BFF5EEAD47F7D3C041A2,B5B56B5612EEB418,315208
P-DIRECT-0241,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/iconStatus.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/iconStatus.png,assets/package/quest/iconStatus.png,all-images/assets/package/quest/iconStatus.png,PNG,1024,512,RGBA,1,True,6F742805F5F78AB427E18F0541BED4FEBCB4E4934C01390E5298C13C5345C9BA,C80377F7FDD52036C4A76F286644A94F3864447E96B7632320071B8C00598625,D6F020CC3FC829DF,582923
P-DIRECT-0242,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/qb_auto_settings/qb_auto_settings0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/qb_auto_settings/qb_auto_settings0.png,assets/package/quest/qb_auto_settings/qb_auto_settings0.png,all-images/assets/package/quest/qb_auto_settings/qb_auto_settings0.png,PNG,1024,256,RGBA,1,True,F0D84E6BA3AFFA3BCC3E1053F4FAFDD6487C5EF830CEBD625BC78C7A8C6DA4E2,6B1AD843AEB1DF2BDA0B67C389BF3BCC783B3C32B3656549EFF2A382B802A326,DAD82767601F9F90,11040
